radius,cellID,local_order_parameter,n_close_cells
8.037266324375164,926,0.19321654494596135,27
8.037266324375164,927,0.29904407248892373,27
8.037266324375164,928,0.4636397691371088,16
8.037266324375164,929,0.09517811339510172,15
8.037266324375164,930,0.5036221162562966,18
8.037266324375164,931,0.9077677601653978,36
8.037266324375164,932,0.35502705411226304,11
8.037266324375164,933,0.008834904376002083,28
8.037266324375164,934,0.8910240332332708,33
8.037266324375164,935,0.7171662417752507,30
8.037266324375164,936,0.7105083635643579,10
8.037266324375164,937,0.42839736452213,20
8.037266324375164,938,0.581766507095093,10
8.037266324375164,939,0.6672724338032876,27
8.037266324375164,940,0.8438316059310697,29
8.037266324375164,941,0.8680458678718754,31
8.037266324375164,942,0.5672091051601585,25
8.037266324375164,943,0.6456327123794122,27
8.037266324375164,944,0.501390719544432,10
8.037266324375164,945,0.9376482805743932,15
8.037266324375164,946,0.1392579934347243,25
8.037266324375164,947,0.737984575462645,29
8.037266324375164,949,-0.2551751345041672,20
8.037266324375164,950,0.6233596414366014,20
8.037266324375164,951,0.236198998955151,25
8.037266324375164,952,0.9102466818707322,32
8.037266324375164,953,0.6297930617553132,14
8.037266324375164,954,0.8475911763102502,30
8.037266324375164,955,0.6067849728185198,28
8.037266324375164,956,-0.30688675515993624,20
8.037266324375164,957,0.5724569940741722,29
8.037266324375164,958,0.9205147665351917,29
8.037266324375164,959,0.8080168828418248,40
8.037266324375164,960,0.7850387899501395,20
8.037266324375164,961,0.8254679470560273,40
8.037266324375164,962,0.6827449643767067,20
8.037266324375164,963,0.016150511974842713,21
8.037266324375164,964,0.4360265218068218,11
8.037266324375164,965,0.6571542241813542,9
8.037266324375164,966,0.20900447463889774,25
8.037266324375164,967,0.7977652182195691,15
8.037266324375164,968,0.37798039675474,11
8.037266324375164,969,0.8217207959701852,30
8.037266324375164,970,0.23552252560875675,19
8.037266324375164,971,0.5857937852258243,14
8.037266324375164,972,0.64173098757496,18
8.037266324375164,973,0.7258350373978169,19
8.037266324375164,974,0.8467831287081018,31
8.037266324375164,975,-0.0856898401082186,27
8.037266324375164,976,0.8044990332991881,32
8.037266324375164,977,0.28583892499730357,20
8.037266324375164,978,0.7782536898096369,20
8.037266324375164,979,0.7661928008071729,17
8.037266324375164,980,0.741315712819214,25
8.037266324375164,981,0.7429063342344989,32
8.037266324375164,982,0.742385712913424,18
8.037266324375164,983,0.329503751621601,28
8.037266324375164,984,0.7920737549804499,31
8.037266324375164,985,0.02543236839759332,31
8.037266324375164,986,0.48672297458624775,19
8.037266324375164,987,0.09855547834532301,27
8.037266324375164,988,0.8323068889828421,34
8.037266324375164,989,0.8528257755918615,35
8.037266324375164,990,0.8439432245453982,11
8.037266324375164,991,0.2948490243398782,27
8.037266324375164,992,0.7722345312199093,32
8.037266324375164,993,0.88273571992849,18
8.037266324375164,994,0.8831989351383397,2
8.037266324375164,995,-0.60146599345818,44
8.037266324375164,996,-0.0008533029356062015,23
8.037266324375164,997,0.19934703985006677,26
8.037266324375164,998,-0.16812884258534122,20
8.037266324375164,999,0.7593082678054116,34
8.037266324375164,1000,0.6396417335583251,27
8.037266324375164,1001,0.7402944506288337,21
8.037266324375164,1002,0.3824719288527252,26
8.037266324375164,1003,0.7477274298516131,35
8.037266324375164,1004,0.7333998519544064,23
8.037266324375164,1005,0.6059721020059002,14
8.037266324375164,1006,0.7736905162939919,11
8.037266324375164,1007,0.735530836519399,41
8.037266324375164,1008,0.6826245635922651,34
8.037266324375164,1009,0.8915164505834566,13
8.037266324375164,1010,0.7664160667973369,35
8.037266324375164,1011,0.933875132510184,11
8.037266324375164,1012,0.45601528407120023,21
8.037266324375164,1013,0.8802147785532277,19
8.037266324375164,1014,0.7486983758706847,39
8.037266324375164,1015,0.6219390868429113,15
8.037266324375164,1016,-0.05130157461535798,28
8.037266324375164,1017,0.22355557016179123,25
8.037266324375164,1018,0.799729375220222,42
8.037266324375164,1019,0.3811606404160079,17
8.037266324375164,1020,0.6007587743783164,23
8.037266324375164,1021,0.9669692970748383,12
8.037266324375164,1022,0.11175631041681319,10
8.037266324375164,1023,0.8471537877063525,16
8.037266324375164,1024,0.7940906980645713,40
8.037266324375164,1025,0.8530737573744532,17
8.037266324375164,1026,0.40430083066004013,18
8.037266324375164,1027,0.7870123327888154,41
8.037266324375164,1029,0.8364380160599012,44
8.037266324375164,1030,0.51999467649904,19
8.037266324375164,1031,0.7751800654850367,34
8.037266324375164,1032,0.9274514557222413,15
8.037266324375164,1033,0.5269622643363854,20
8.037266324375164,1034,0.8835523899427837,18
8.037266324375164,1035,0.8898284679338705,12
8.037266324375164,1036,0.5097746076336603,8
8.037266324375164,1037,0.9150660137255762,18
8.037266324375164,1038,0.949558916822065,15
8.037266324375164,1039,0.9004296583259026,19
8.037266324375164,1040,0.8910095744274469,4
8.037266324375164,1041,0.4283339613576531,23
8.037266324375164,1042,0.45625494873175204,23
8.037266324375164,1043,0.05196347331130133,13
8.037266324375164,1044,0.4606765945261337,22
8.037266324375164,1045,0.46263306885891053,20
8.037266324375164,1046,0.8849407927400917,13
8.037266324375164,1047,0.5373704334589433,32
8.037266324375164,1048,0.443113972104646,21
8.037266324375164,1049,-0.05040210941126923,17
8.037266324375164,1050,0.7608725012678909,35
8.037266324375164,1051,0.9353236313688211,17
8.037266324375164,1052,0.7667743661277394,41
8.037266324375164,1053,-0.223802015720407,30
8.037266324375164,1054,0.7461206472954064,25
8.037266324375164,1055,0.7736111367140199,37
8.037266324375164,1056,0.5478910029437699,19
8.037266324375164,1057,0.09391288634043995,25
8.037266324375164,1058,0.77493223532822,38
8.037266324375164,1060,0.7592142521970093,35
8.037266324375164,1061,0.8117838482749868,17
8.037266324375164,1062,0.41077365033395985,16
8.037266324375164,1064,0.8794637906365068,17
8.037266324375164,1065,0.5854477717575206,22
8.037266324375164,1066,0.28430115521218224,20
8.037266324375164,1067,0.8070723688794267,11
8.037266324375164,1068,0.1972454559717668,6
8.037266324375164,1069,0.7641925059141353,36
8.037266324375164,1070,0.15786978010084643,19
8.037266324375164,1071,0.7718987425107126,30
8.037266324375164,1072,0.8259607498106659,27
8.037266324375164,1073,0.789194305572555,12
8.037266324375164,1074,0.250884862289379,20
8.037266324375164,1075,0.0037058077599200546,20
8.037266324375164,1076,0.293370051572545,20
8.037266324375164,1077,-0.17648961126555532,12
8.037266324375164,1078,0.8181575966875798,40
8.037266324375164,1079,0.7141232820378834,12
8.037266324375164,1080,0.947921678634289,21
8.037266324375164,1081,0.20348845910072838,26
8.037266324375164,1082,0.7346670216542442,34
8.037266324375164,1083,0.17196755099969205,22
8.037266324375164,1084,0.791406391029047,41
8.037266324375164,1085,0.1713250135823757,23
8.037266324375164,1086,0.7084703304788933,24
8.037266324375164,1087,0.10975171349558038,18
8.037266324375164,1088,0.7312862352798896,32
8.037266324375164,1089,0.8197103544885698,17
8.037266324375164,1090,-0.48174565926198215,12
8.037266324375164,1091,0.7250761280491859,27
8.037266324375164,1092,-0.28290228187944466,14
8.037266324375164,1093,0.756571020567525,38
8.037266324375164,1094,0.5489751532183009,13
8.037266324375164,1095,0.8193943200438124,11
8.037266324375164,1096,0.42461607678904656,25
8.037266324375164,1097,-0.20682191088822668,19
8.037266324375164,1098,0.9145379281650416,20
8.037266324375164,1099,0.5979287428508441,30
8.037266324375164,1100,0.849049533935751,19
8.037266324375164,1101,0.9399889586638418,10
8.037266324375164,1102,0.6585013681573392,31
8.037266324375164,1103,0.07936850510448054,22
8.037266324375164,1104,0.8688499438934485,21
8.037266324375164,1105,-0.13578308144093562,21
8.037266324375164,1106,0.6188757640565277,34
8.037266324375164,1107,0.9128403193702882,10
8.037266324375164,1108,0.44244361960438344,18
8.037266324375164,1109,0.8762981605768426,23
8.037266324375164,1110,-0.6862431762061552,38
8.037266324375164,1111,0.5465555275504369,18
8.037266324375164,1112,0.6619763848239634,29
8.037266324375164,1113,0.643742370897359,30
8.037266324375164,1114,0.6713197242683696,27
8.037266324375164,1115,0.5917836818641005,14
8.037266324375164,1116,-0.1625004248194632,21
8.037266324375164,1117,0.6430892568847613,23
8.037266324375164,1118,-0.46386436241469,34
8.037266324375164,1119,0.07011908023111083,25
8.037266324375164,1120,0.8629489004033177,21
8.037266324375164,1121,0.659925209517355,32
8.037266324375164,1122,0.19504794343011453,28
8.037266324375164,1123,0.8326593893252988,19
8.037266324375164,1124,0.22469030800408443,18
8.037266324375164,1125,0.4464560706872053,20
8.037266324375164,1126,0.20692953630892683,20
8.037266324375164,1127,0.8185117823109277,28
8.037266324375164,1128,0.09988971405597284,29
8.037266324375164,1129,0.4928095093184587,19
8.037266324375164,1130,0.8406141315341177,23
8.037266324375164,1131,0.6217425892333239,15
8.037266324375164,1132,0.9050657618666217,21
8.037266324375164,1133,0.9208846138461583,13
8.037266324375164,1134,0.7640231151047496,33
8.037266324375164,1136,0.0775312675399527,29
8.037266324375164,1137,0.5689427679428587,30
8.037266324375164,1138,0.3817695735526022,21
8.037266324375164,1139,0.5730678473205332,31
8.037266324375164,1140,0.2685851006456879,19
8.037266324375164,1141,0.6624155608584732,18
8.037266324375164,1142,0.8867409557133286,13
8.037266324375164,1143,0.7059492530176779,31
8.037266324375164,1144,0.3481850151996576,20
8.037266324375164,1145,0.41584600808426636,22
8.037266324375164,1146,0.784909160761,31
8.037266324375164,1147,0.7578539860137015,34
8.037266324375164,1148,0.48342134490283717,25
8.037266324375164,1149,0.3446141930643481,29
8.037266324375164,1150,0.8484690678108454,14
8.037266324375164,1152,0.18669231753842888,21
8.037266324375164,1153,-0.46134998879449873,29
8.037266324375164,1154,0.28011404004700097,11
8.037266324375164,1155,0.5831932919135214,17
8.037266324375164,1156,0.5671568643870658,26
8.037266324375164,1157,-0.10494023118898835,25
8.037266324375164,1158,0.5532262050897976,36
8.037266324375164,1159,0.6261473484120412,32
8.037266324375164,1160,0.366130055863531,32
8.037266324375164,1161,0.47651191315731484,17
8.037266324375164,1162,0.9097553166063638,18
8.037266324375164,1163,0.07479302084669097,19
8.037266324375164,1164,0.3473295760888973,33
8.037266324375164,1165,0.8269255415484121,34
8.037266324375164,1167,-0.13426923123049989,5
8.037266324375164,1168,0.0006388761553157665,26
8.037266324375164,1169,0.4386293823074013,27
8.037266324375164,1170,0.4958933757750347,13
8.037266324375164,1171,0.9752506808145737,11
8.037266324375164,1172,0.2092652000109172,20
8.037266324375164,1173,0.6876490303671869,12
8.037266324375164,1174,0.7809307041160751,20
8.037266324375164,1175,0.6174148149638021,28
8.037266324375164,1176,0.3059750115838968,23
8.037266324375164,1177,0.7961765507787762,34
8.037266324375164,1178,0.1720016371845137,28
8.037266324375164,1179,-0.05889821142955919,13
8.037266324375164,1180,0.7612386294211688,29
8.037266324375164,1181,0.9088675524236965,21
8.037266324375164,1182,0.4987877313491852,28
8.037266324375164,1183,0.8012153854392282,36
8.037266324375164,1184,0.5865259278518199,23
8.037266324375164,1185,0.13546226630912567,20
8.037266324375164,1186,-0.30778877695610135,20
8.037266324375164,1187,0.28041378484771645,17
8.037266324375164,1188,0.8548094948933592,19
8.037266324375164,1189,0.311254498545441,18
8.037266324375164,1190,0.7369957346427101,19
8.037266324375164,1191,0.23189257207596245,19
8.037266324375164,1192,-0.02023194608501529,24
8.037266324375164,1193,0.2524248188877188,27
8.037266324375164,1194,0.5859732264476981,22
8.037266324375164,1195,0.08308866461523899,11
8.037266324375164,1196,0.6396433303666864,17
8.037266324375164,1197,0.6589378707197375,29
8.037266324375164,1198,0.26598915093455044,17
8.037266324375164,1199,0.06964804577509295,20
8.037266324375164,1200,0.9237431889861469,21
8.037266324375164,1201,0.5171200301764741,28
8.037266324375164,1202,-0.1936147157406894,18
8.037266324375164,1203,0.7913262625575669,15
8.037266324375164,1204,-0.04073318812139537,32
8.037266324375164,1205,-0.13306892940382084,15
8.037266324375164,1206,0.5822458423722419,33
8.037266324375164,1207,0.8947568466237007,20
8.037266324375164,1208,0.3326364058062025,17
8.037266324375164,1209,0.955930705893679,14
8.037266324375164,1210,0.9422314143782291,14
8.037266324375164,1211,0.45805105664750634,36
8.037266324375164,1212,0.7087279410151044,42
8.037266324375164,1213,0.7133371847747072,41
8.037266324375164,1214,0.908814941315788,18
8.037266324375164,1215,0.8971215223702703,15
8.037266324375164,1217,0.3534047249614952,16
8.037266324375164,1218,0.7034429886003237,15
8.037266324375164,1219,0.32406007795481606,15
8.037266324375164,1220,0.940682787756946,18
8.037266324375164,1221,0.9141733884097746,19
8.037266324375164,1222,-0.07038833701175415,31
8.037266324375164,1223,0.9230763911570319,20
8.037266324375164,1224,0.7097477593217533,13
8.037266324375164,1225,0.6822590863715284,39
8.037266324375164,1226,0.44025736753546724,15
8.037266324375164,1227,0.7551981159712832,39
8.037266324375164,1229,0.6589351089893565,14
8.037266324375164,1230,0.4905470145386583,37
8.037266324375164,1231,0.9252687452036644,18
8.037266324375164,1232,0.9596655641607973,13
8.037266324375164,1233,0.7901157242202538,22
8.037266324375164,1234,0.7346305073074721,38
8.037266324375164,1235,0.24703196653903428,28
8.037266324375164,1236,0.19658854659532127,20
8.037266324375164,1237,0.11275341088275104,28
8.037266324375164,1238,-0.21235093717840187,17
8.037266324375164,1239,0.6500629829625203,13
8.037266324375164,1240,0.8766217317455636,17
8.037266324375164,1241,0.2680414922944209,29
8.037266324375164,1242,0.3327368907623963,16
8.037266324375164,1243,0.9357252522640921,12
8.037266324375164,1244,0.28343277355036633,36
8.037266324375164,1245,0.222838697307623,18
8.037266324375164,1246,0.2788836479847081,10
8.037266324375164,1247,0.9437174507256696,10
8.037266324375164,1248,0.2558157475752089,30
8.037266324375164,1249,-0.0753182081816596,21
8.037266324375164,1250,0.10776704765258881,25
8.037266324375164,1251,0.23953083193342334,21
8.037266324375164,1252,0.4560734194949622,14
8.037266324375164,1253,0.8648765558846997,14
8.037266324375164,1254,0.7389058748401327,16
8.037266324375164,1255,0.798574199327133,18
8.037266324375164,1256,0.08223265786244986,39
8.037266324375164,1257,0.9139982088059639,16
8.037266324375164,1258,0.24549343315869543,15
8.037266324375164,1260,0.6323507688692398,31
8.037266324375164,1261,0.6524159507956696,34
8.037266324375164,1262,0.9272904323899075,21
8.037266324375164,1263,0.9058870310187885,13
8.037266324375164,1264,-0.06853945945089598,32
8.037266324375164,1266,0.8295337737456164,22
8.037266324375164,1267,0.21095365644016015,38
8.037266324375164,1268,0.2308853163647945,24
8.037266324375164,1269,0.6515865924335843,28
8.037266324375164,1270,0.77695992302495,16
8.037266324375164,1271,0.9025869348292049,20
8.037266324375164,1272,0.6506339317944636,32
8.037266324375164,1273,0.5280853956604359,13
8.037266324375164,1274,-0.29613658809849863,7
8.037266324375164,1275,0.5040237556299832,34
8.037266324375164,1276,0.7921958507782821,18
8.037266324375164,1277,0.5237321760013262,36
8.037266324375164,1278,0.8347369718036847,15
8.037266324375164,1279,0.8336811835964375,11
8.037266324375164,1280,0.2370659845884974,24
8.037266324375164,1281,0.8307016656246082,12
8.037266324375164,1282,0.8841083171951424,23
8.037266324375164,1283,0.8913102434754313,15
8.037266324375164,1284,-0.040531819040342795,32
8.037266324375164,1285,0.6999279983403129,13
8.037266324375164,1286,0.9022299376218396,21
8.037266324375164,1287,0.8092099219539908,20
8.037266324375164,1288,0.43940921706620517,27
8.037266324375164,1289,-0.11350476993237486,32
8.037266324375164,1290,0.5814034795438966,12
8.037266324375164,1291,0.5216567555100159,17
8.037266324375164,1292,0.8351826965579597,20
8.037266324375164,1293,0.02602914474158549,10
8.037266324375164,1294,0.42370318209473457,32
8.037266324375164,1295,0.8295594877624284,9
8.037266324375164,1296,0.5920953527811764,27
8.037266324375164,1297,0.9470930612831445,19
8.037266324375164,1298,0.894927964461785,18
8.037266324375164,1299,-0.12925962466828805,31
8.037266324375164,1300,0.21663324566174266,31
8.037266324375164,1301,0.8017610166410752,13
8.037266324375164,1302,0.8577507418830561,22
8.037266324375164,1303,0.866038502249239,21
8.037266324375164,1304,-0.020065069087085614,36
8.037266324375164,1305,0.48228306805142795,27
8.037266324375164,1306,0.5028679172550228,28
8.037266324375164,1307,0.8998595196033802,13
8.037266324375164,1308,0.5903949777967453,14
8.037266324375164,1309,0.5986418320075748,15
8.037266324375164,1310,0.8717856194194062,22
8.037266324375164,1311,0.9016094488314981,28
8.037266324375164,1312,0.0804814220015289,21
8.037266324375164,1313,0.8960645336842246,30
8.037266324375164,1314,0.5705609327193394,24
8.037266324375164,1315,0.17156712555906214,30
8.037266324375164,1316,0.8506124677147497,26
8.037266324375164,1317,0.8764226436646959,31
8.037266324375164,1318,-0.010699792130126928,20
8.037266324375164,1319,0.12546568228089117,27
8.037266324375164,1320,0.1669687393279478,27
8.037266324375164,1321,0.8725725208187135,22
8.037266324375164,1322,0.6952062720790275,17
8.037266324375164,1323,0.8713020332624988,28
8.037266324375164,1324,0.36290798273088065,23
8.037266324375164,1325,0.9296052795821953,25
8.037266324375164,1326,0.4070054627703166,20
8.037266324375164,1327,0.42334165828703024,20
8.037266324375164,1328,0.8473400817883282,36
8.037266324375164,1329,0.23640466344682054,26
8.037266324375164,1330,0.7997021441320515,26
8.037266324375164,1331,0.8554588002869957,25
8.037266324375164,1332,0.027153929201766593,27
8.037266324375164,1334,0.4790615037492496,3
8.037266324375164,1335,0.6018495095204204,4
8.037266324375164,1336,0.7945820154779899,11
8.037266324375164,1337,0.44405022835612323,25
8.037266324375164,1338,0.9075270627142431,34
8.037266324375164,1339,0.7530822842159629,21
8.037266324375164,1340,0.9178975061774931,32
8.037266324375164,1341,0.6551677926876108,24
8.037266324375164,1342,0.6238588735132317,11
8.037266324375164,1343,0.9169580938909666,20
8.037266324375164,1344,-0.7129148673672268,10
8.037266324375164,1345,0.21418018277750883,26
8.037266324375164,1347,0.8703642565938279,31
8.037266324375164,1348,0.3910875577049832,29
8.037266324375164,1349,0.6197050037037336,10
8.037266324375164,1350,0.8467547377645899,35
8.037266324375164,1351,0.6257197399572875,24
8.037266324375164,1352,0.8523118682079217,33
8.037266324375164,1353,0.8541681289652981,10
8.037266324375164,1354,0.8803851860115998,29
8.037266324375164,1355,0.8363228272694094,36
8.037266324375164,1356,0.8682327143681299,10
8.037266324375164,1357,0.8084989068679329,27
8.037266324375164,1358,0.8552008870154131,24
8.037266324375164,1359,0.7278621721085581,9
8.037266324375164,1361,0.19178723755734958,24
8.037266324375164,1363,0.8120924734700926,27
8.037266324375164,1364,0.8006925311396338,27
8.037266324375164,1365,0.8339364260109257,36
8.037266324375164,1366,0.8695373446113562,35
8.037266324375164,1367,0.5368059137076645,6
8.037266324375164,1368,0.6208180119363799,20
8.037266324375164,1369,0.883277777881142,29
8.037266324375164,1370,0.7946128308472934,23
8.037266324375164,1371,0.7798215178597104,22
8.037266324375164,1372,0.8799002346325038,28
8.037266324375164,1373,0.8733162972298136,17
8.037266324375164,1374,0.8343257090259898,28
8.037266324375164,1375,0.7240419450318222,17
8.037266324375164,1376,0.5632804440954869,22
8.037266324375164,1377,0.3130382373270568,8
8.037266324375164,1378,0.6793919254279993,25
8.037266324375164,1379,0.7223070118011297,32
8.037266324375164,1380,0.9575781984164082,9
8.037266324375164,1381,0.8867078388463671,28
8.037266324375164,1382,0.6242017368827569,6
8.037266324375164,1383,0.45656345895743927,8
8.037266324375164,1384,0.9535956403393202,32
8.037266324375164,1385,0.6859984905430259,18
8.037266324375164,1386,0.6634235308725336,32
8.037266324375164,1387,0.5012596122254401,7
8.037266324375164,1388,0.895784248040755,35
8.037266324375164,1390,0.7909411667547744,36
8.037266324375164,1391,0.7149661155299847,24
8.037266324375164,1392,0.7698616138459854,29
8.037266324375164,1393,0.8451187245543067,36
8.037266324375164,1394,0.9576652319458987,8
8.037266324375164,1395,0.7895836107903567,37
8.037266324375164,1396,-0.24943263673223234,12
8.037266324375164,1397,0.8068758125647526,17
8.037266324375164,1398,0.8355874265970585,38
8.037266324375164,1399,0.7704013843339985,33
8.037266324375164,1400,0.8882114756912131,33
8.037266324375164,1401,0.46714199747193075,20
8.037266324375164,1402,0.8255361780352121,39
8.037266324375164,1403,0.8997022786846122,35
8.037266324375164,1404,0.1076830359237213,16
8.037266324375164,1405,0.7890703402188044,16
8.037266324375164,1406,0.004010927723284585,10
8.037266324375164,1407,0.9566078549509047,30
8.037266324375164,1408,0.8405298375283095,37
8.037266324375164,1409,0.6922381707781903,31
8.037266324375164,1410,0.6876679397302397,34
8.037266324375164,1411,0.6559700119147394,28
8.037266324375164,1412,0.5808589645133582,16
8.037266324375164,1413,0.9295328139668874,38
8.037266324375164,1414,0.8800666543378717,26
8.037266324375164,1415,0.614652446035024,11
8.037266324375164,1416,0.8647078152659519,36
8.037266324375164,1417,0.8540718001654022,32
8.037266324375164,1418,0.8710306243356714,9
8.037266324375164,1419,0.6552033548584728,17
8.037266324375164,1420,0.8452344408988054,24
8.037266324375164,1421,0.8584847285260133,32
8.037266324375164,1422,0.005663117607234235,14
8.037266324375164,1423,0.8282693822586026,38
8.037266324375164,1424,0.06958975666963482,17
8.037266324375164,1425,0.8297181954938032,29
8.037266324375164,1426,0.7164394912904068,16
8.037266324375164,1427,0.9534710027668573,29
8.037266324375164,1428,0.8427409974276469,24
8.037266324375164,1429,0.825973755136438,37
8.037266324375164,1430,0.673099702202268,32
8.037266324375164,1431,0.8146092973570527,24
8.037266324375164,1432,0.8487946819036788,34
8.037266324375164,1433,0.9524455067037104,10
8.037266324375164,1434,0.7329495173068692,16
8.037266324375164,1435,0.7672925196975351,35
8.037266324375164,1436,0.8618680360600021,33
8.037266324375164,1437,0.13256896047065858,10
8.037266324375164,1438,0.5227920770606524,32
8.037266324375164,1439,0.46198017996121443,10
8.037266324375164,1440,0.5527877574329065,36
8.037266324375164,1441,0.42112504238800724,26
8.037266324375164,1442,0.5036695873650833,13
8.037266324375164,1443,0.8204405998353375,12
8.037266324375164,1444,0.8141803647178063,20
8.037266324375164,1445,0.8594410308923567,9
8.037266324375164,1446,0.8267395258170063,13
8.037266324375164,1447,0.5548550151221854,37
8.037266324375164,1448,0.8706877631934828,36
8.037266324375164,1449,0.8293347228388872,32
8.037266324375164,1450,0.8347519673030777,34
8.037266324375164,1451,0.7982413071944612,31
8.037266324375164,1452,0.8626885648147908,33
8.037266324375164,1453,0.881377054424357,38
8.037266324375164,1454,0.5104156901169403,11
8.037266324375164,1455,0.8841172102111653,41
8.037266324375164,1456,0.2660853892436938,39
8.037266324375164,1457,0.5895415155930024,8
8.037266324375164,1458,0.8864391094034328,10
8.037266324375164,1459,0.5699234120072141,12
8.037266324375164,1460,0.5152804289921771,29
8.037266324375164,1461,0.8049021871718782,32
8.037266324375164,1462,0.6611948722117205,13
8.037266324375164,1463,0.6092397741003339,26
8.037266324375164,1464,0.9403973908557899,27
8.037266324375164,1465,0.8759368250024452,36
8.037266324375164,1466,0.51937519209523,12
8.037266324375164,1467,0.22306059868515382,9
8.037266324375164,1468,0.7834888404321745,31
8.037266324375164,1469,0.8065559030284608,32
8.037266324375164,1470,0.7883483351645915,33
8.037266324375164,1471,0.8729027762552328,38
8.037266324375164,1472,0.3365584342825173,14
8.037266324375164,1473,0.8294893366615372,34
8.037266324375164,1474,0.8964681934513941,23
8.037266324375164,1475,0.8723613170431974,34
8.037266324375164,1476,0.7762606065041685,29
8.037266324375164,1477,0.7678773394483362,32
8.037266324375164,1478,0.8080627593264761,26
8.037266324375164,1479,0.6666828008123666,34
8.037266324375164,1480,0.8011095162739942,27
8.037266324375164,1481,0.7547872027624773,8
8.037266324375164,1482,0.6492268939191002,9
8.037266324375164,1483,0.9144741315001378,12
8.037266324375164,1484,0.6977661229378875,13
8.037266324375164,1485,0.8041362344492965,41
8.037266324375164,1486,0.7650371967477714,14
8.037266324375164,1487,0.8212662399316111,33
8.037266324375164,1488,0.6426266055022994,13
8.037266324375164,1489,0.10157214302187144,30
8.037266324375164,1490,0.824273680311928,30
8.037266324375164,1491,0.8173338425390625,23
8.037266324375164,1492,0.7316675706708539,16
8.037266324375164,1493,0.8161539062387141,28
8.037266324375164,1494,0.8888939253933038,9
8.037266324375164,1495,0.7409408837241683,3
8.037266324375164,1497,0.6870611863369556,24
8.037266324375164,1498,0.22599663887917182,20
8.037266324375164,1499,0.3631120329644496,26
8.037266324375164,1500,0.7967666323573842,36
8.037266324375164,1501,0.3999643380746754,14
8.037266324375164,1502,0.20381589220789048,26
8.037266324375164,1503,0.9106793318518034,15
8.037266324375164,1504,0.7846386055311197,22
8.037266324375164,1505,0.36373424238015256,22
8.037266324375164,1506,0.7763126486282967,14
8.037266324375164,1507,0.7777254076458355,31
8.037266324375164,1508,0.6672942398049616,14
8.037266324375164,1509,-0.2197368944894942,31
8.037266324375164,1510,0.9001647281493629,14
8.037266324375164,1511,0.5058042876385858,33
8.037266324375164,1512,-0.02927804295693078,6
8.037266324375164,1513,0.8925110527371287,12
8.037266324375164,1514,0.7533628943765694,25
8.037266324375164,1515,0.6069976124505859,17
8.037266324375164,1516,0.7460863539331672,3
8.037266324375164,1517,-0.2377774396833759,31
8.037266324375164,1518,0.8922517557118362,11
8.037266324375164,1519,0.427539341461419,16
8.037266324375164,1520,0.8161937749245801,17
8.037266324375164,1521,0.43307739292495495,8
8.037266324375164,1522,0.723677283049927,12
8.037266324375164,1523,0.7590636549983305,22
8.037266324375164,1524,0.4032087815568254,32
8.037266324375164,1525,0.6285633728272615,27
8.037266324375164,1526,0.5980257946015874,16
8.037266324375164,1527,0.7374904173368494,23
8.037266324375164,1528,0.7941645594679886,15
8.037266324375164,1530,0.6838133772466469,25
8.037266324375164,1531,0.6623571211853996,13
8.037266324375164,1532,0.32782535214432146,21
8.037266324375164,1533,0.6834675819746261,29
8.037266324375164,1534,0.6668652269171282,11
8.037266324375164,1535,0.784262861711498,20
8.037266324375164,1536,0.5164978852113101,15
8.037266324375164,1537,0.6026274876494063,12
8.037266324375164,1538,0.2740901764916692,6
8.037266324375164,1539,-0.4863287291354926,14
8.037266324375164,1540,0.3066889613052936,16
8.037266324375164,1541,0.6566982713357672,25
8.037266324375164,1542,0.82594733723188,16
8.037266324375164,1543,0.5279783532617973,12
8.037266324375164,1544,0.5764166878835237,25
8.037266324375164,1545,0.802112785497612,12
8.037266324375164,1546,0.7546227565326987,19
8.037266324375164,1547,0.8833255617184885,8
8.037266324375164,1548,0.7490635743947442,12
8.037266324375164,1549,-0.1441913481621571,12
8.037266324375164,1550,0.6376627611627298,17
8.037266324375164,1551,0.13726111769119873,8
8.037266324375164,1552,0.6996006774317688,11
8.037266324375164,1553,0.7750987073688292,13
8.037266324375164,1554,0.6109332180898664,19
8.037266324375164,1555,-0.10245510862915615,6
8.037266324375164,1557,0.7865647224506109,14
8.037266324375164,1558,0.6133472168229829,18
8.037266324375164,1559,0.8553048175660871,14
8.037266324375164,1560,0.4468097961605355,12
8.037266324375164,1561,0.77813147989657,15
8.037266324375164,1562,0.7549515040825461,8
8.037266324375164,1563,0.1406935111578708,23
8.037266324375164,1564,0.3725422298066987,23
8.037266324375164,1565,0.669678074735911,19
8.037266324375164,1566,0.3710473384810374,10
8.037266324375164,1567,0.28429134428011515,19
8.037266324375164,1568,0.5599893084350859,18
8.037266324375164,1569,0.028590669590812273,20
8.037266324375164,1570,0.7275846392182629,11
8.037266324375164,1571,0.6563225924808618,9
8.037266324375164,1572,0.6445805949403319,10
8.037266324375164,1573,-0.5087273274499093,14
8.037266324375164,1574,0.590816345749958,20
8.037266324375164,1575,0.4591277987611119,16
8.037266324375164,1576,-0.09326964808820101,5
8.037266324375164,1577,0.6376663292711519,11
8.037266324375164,1578,0.7317155851868276,10
8.037266324375164,1579,0.721788324600538,3
8.037266324375164,1580,0.8773657309040334,7
8.037266324375164,1581,0.4876604430243364,18
8.037266324375164,1582,0.184033780714557,11
8.037266324375164,1583,0.3489054194299997,10
