Frame,Coverage [%],Cell Density [bacteria/pixel^2],Cell Density [bacteria/micron^2]
77,68.11805321978963,0.001073788756727006,0.25415118502414336
78,68.19033986668298,0.0010859718994618395,0.25703476910339396
79,68.22180104115705,0.001089794061888454,0.2579394229321784
80,68.34728741132582,0.00108740521037182,0.2573740142891881
81,68.30667693554305,0.0010881218658268103,0.2575436368820852
82,68.34841017153866,0.0010943328797700586,0.25901369935386004
83,68.40077379678327,0.0010881218658268103,0.2575436368820852
84,68.57721436980187,0.0010938551094667318,0.25890061762526195
85,68.71163504464286,0.0010976772718933464,0.2598052714540464
86,68.72768812683464,0.001106277137353229,0.26184074256881157
87,68.64899935787672,0.0010960050758317026,0.25940948540395325
88,68.62394030546723,0.0010988716976516634,0.2600879757755416
89,68.52845791034736,0.0011046049412915852,0.26144495651871835
90,68.54527542502447,0.0011081882185665361,0.2622930694832038
91,68.39934048587328,0.0011105770700831703,0.2628584781261941
92,68.19540423189824,0.0011069937928082192,0.26201036516170867
93,68.1466716609589,0.0011055604818982388,0.26167111997591447
94,68.2055090738136,0.001099827238258317,0.2603141392327377
95,68.23348252507338,0.0010919440282534246,0.2584482907108697
96,68.28503394080235,0.0010995883531066536,0.2602575983684387
97,68.40058268866194,0.0011007827788649706,0.26054030268993383
98,68.49766561429794,0.001115115887964775,0.2639327545478757
99,68.553540851272,0.0011172658543297455,0.264441622326567
100,68.553970844545,0.001119893590998043,0.2650635718338563
101,68.50569215539383,0.0011215657870596869,0.26545935788394953
102,68.68745986729452,0.00112108801675636,0.26534627615535145
103,68.62255477158757,0.0011229990979696673,0.26579860306974373
104,68.48015533268101,0.0011249101791829745,0.26625092998413596
105,68.48471803907779,0.001122282442514677,0.26562898047684663
106,68.42726616010275,0.001105082711594912,0.2615580382473164
107,68.47824425146771,0.0010964828461350294,0.2595225671325513
108,68.32734050116194,0.0010907496024951076,0.25816558638937454
109,68.2792529201321,0.001101021664016634,0.26059684355423285
110,68.187759907045,0.0011005438937133072,0.2604837618256348
111,68.19628810695939,0.0011057993670499022,0.2617276608402135
112,68.19870084699119,0.0011091437591731897,0.2625192329403999
113,68.19437702574609,0.0010995883531066536,0.2602575983684387
114,68.24669287396037,0.0010993494679549902,0.26020105750413963
115,68.39680830326566,0.0011136825770547945,0.2635935093620815
116,68.29702597541585,0.0011172658543297455,0.264441622326567
117,68.15613151296478,0.0011215657870596869,0.26545935788394953
118,68.2322642107999,0.001124671294031311,0.2661943891198369
119,68.14562056629158,0.001111532610689824,0.26308464158339023
120,68.23376918725538,0.001119176935543053,0.2648939492409592
