Frame,Coverage [%],Cell Density [bacteria/pixel^2],Cell Density [bacteria/micron^2]
81,10.206511435909981,0.00016196413282778865,0.03833470599474287
82,10.196908252813111,0.00016124747737279843,0.038165083401845774
83,10.198532671844422,0.00016244190313111545,0.03844778772334093
84,10.199894317208905,0.00016148636252446183,0.03822162426614481
85,10.175408589163405,0.00016196413282778865,0.03833470599474287
86,10.194997171599804,0.00016100859222113503,0.038108542537546745
87,10.191509448385519,0.00016244190313111545,0.03844778772334093
88,10.187233404170744,0.00016268078828277888,0.03850432858763996
89,10.16023938203278,0.00016124747737279843,0.038165083401845774
90,10.078875099376223,0.00016005305161448141,0.03788237908035062
91,10.083581136863993,0.0001595752813111546,0.037769297351752565
92,10.126604352678571,0.00016124747737279843,0.038165083401845774
93,10.174381383011252,0.00016148636252446183,0.03822162426614481
94,10.137855843321917,0.00016244190313111545,0.03844778772334093
95,10.127440450709393,0.00016124747737279843,0.038165083401845774
96,10.13835750214041,0.00016315855858610567,0.03861741031623803
97,10.162652122064578,0.0001636363288894325,0.038730492044836085
98,10.181786822712818,0.00016220301797945205,0.038391246859041904
99,10.225980575770548,0.00016268078828277888,0.03850432858763996
100,10.313054213551858,0.0001638752140410959,0.038787032909135113
101,10.395135151663405,0.00016578629525440314,0.039239359823527366
102,10.386535286203523,0.00016650295070939336,0.03940898241642445
103,10.356602976700097,0.00016602518040606653,0.039295900687826395
104,10.352183601394325,0.00016626406555772993,0.039352441552125424
105,10.32330238655822,0.00016698072101272015,0.03952206414502252
106,10.320149102556263,0.00016721960616438355,0.039578605009321546
107,10.37420881237769,0.00016769737646771038,0.03969168673791961
108,10.399005091120351,0.00016650295070939336,0.03940898241642445
109,10.413696527947652,0.00016960845768101762,0.04014401365231186
110,10.422081396771036,0.00016984734283268101,0.040200554516610885
111,10.434240650990704,0.00017032511313600784,0.04031363624520895
112,10.479939380503914,0.00016936957252935422,0.04008747278801283
113,10.490713100843934,0.00017128065374266146,0.04053979970240507
114,10.493101952360567,0.00017151953889432486,0.0405963405667041
115,10.506025639065559,0.00017056399828767124,0.04037017710950798
116,10.51861488655822,0.00017175842404598826,0.04065288143100313
117,10.524945343077299,0.00017223619434931508,0.040765963159601196
118,10.56084978137231,0.00017223619434931508,0.040765963159601196
119,10.625826542624756,0.00017510281616927594,0.041444453531189564
120,10.631249235567514,0.0001736695052592955,0.041105208345395376
